customer_id,complaint_date,complaint_category,severity,comment,resolution_time_days,escalated
CUST0003839,2023-07-06,Environmental Concern,2,Want to understand the breakdown of charges on my latest bill,8,0
CUST0003839,2024-06-27,Rate Increase,5,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",9,0
CUST0003839,2024-07-15,Rate Increase,3,I feel like I'm not getting value for what I'm paying every month,22,0
CUST0003840,2024-12-16,Connection Issue,4,Waited on hold for 45 minutes which is unacceptable in this day and age,18,0
CUST0003840,2024-11-23,Connection Issue,4,Completely fed up with the constant outages and zero accountability from management,1,1
CUST0003840,2023-12-02,Rate Increase,2,Just wanted to confirm receipt of my recent payment submission,2,0
CUST0003840,2024-07-03,Delayed Response,1,Impressed by the professionalism of the technician who visited my home,14,0
CUST0003843,2023-09-09,Environmental Concern,3,Not satisfied with the response I got from the support agent,3,0
CUST0003843,2023-05-12,Delayed Response,4,Service interruption was really inconvenient and disrupted my work,2,0
CUST0003843,2023-01-13,Delayed Response,5,"The incompetence of your billing department is beyond belief, absolutely furious",0,0
CUST0003843,2024-08-14,Service Outage,3,I would like to update my contact information on file please,6,1
CUST0003843,2023-03-22,Delayed Response,3,Power flickering has been an ongoing issue that nobody seems to fix,7,1
CUST0003843,2024-03-12,Service Outage,3,Not satisfied with the response I got from the support agent,6,0
CUST0003843,2024-12-21,Billing Error,4,The billing cycle change caused confusion on my payment schedule,1,1
CUST0003843,2024-06-09,Connection Issue,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",6,0
CUST0003843,2023-10-12,Billing Error,2,Following up on my previous service request submitted last week,0,1
CUST0003843,2024-04-30,Service Outage,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",10,0
CUST0003843,2024-01-16,Poor Customer Service,3,Calling to verify my autopay is set up correctly for next month,9,0
CUST0003843,2024-10-24,Billing Error,2,"Your team handled my move-in process smoothly, very happy with the experience",17,0
CUST0003843,2024-07-18,Poor Customer Service,4,How dare you raise rates again after providing such terrible unreliable service,1,1
CUST0003844,2024-10-01,Meter Malfunction,2,I would like to update my contact information on file please,3,0
CUST0003844,2023-05-07,Connection Issue,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",3,0
CUST0003844,2024-10-24,Meter Malfunction,2,Need to schedule a routine maintenance appointment for my meter,11,0
CUST0003844,2023-01-09,High Bill,4,"I regret ever signing up with this company, worst decision I ever made",0,0
CUST0003846,2023-03-18,Delayed Response,2,I would like to update my contact information on file please,13,0
CUST0003847,2023-09-21,Connection Issue,3,Calling to verify my autopay is set up correctly for next month,23,1
CUST0003849,2024-11-22,Meter Malfunction,3,"I was promised a callback but never received one, disappointed",0,1
CUST0003849,2024-02-21,Connection Issue,3,"The online portal is confusing and hard to navigate, needs improvement",11,0
CUST0003850,2023-02-26,Meter Malfunction,3,Need information about available rate plans and any current promotions,3,0
CUST0003850,2024-01-31,Environmental Concern,4,"Bill seems higher than expected this month, not very happy about it",12,0
CUST0003850,2024-09-16,Delayed Response,3,"Bill seems higher than expected this month, not very happy about it",3,0
CUST0003850,2023-07-12,Connection Issue,5,I am extremely frustrated with the complete lack of communication from your team,0,0
CUST0003850,2024-03-18,Connection Issue,5,I am extremely frustrated with the complete lack of communication from your team,3,0
CUST0003851,2023-12-13,Environmental Concern,2,Need information about available rate plans and any current promotions,5,0
CUST0003851,2023-03-25,High Bill,3,Question about the peak and off-peak pricing hours for my plan,19,1
CUST0003851,2024-07-18,Service Outage,3,"Bill seems higher than expected this month, not very happy about it",1,1
CUST0003851,2023-07-23,Service Outage,2,The new smart meter is working perfectly and I love the detailed usage data,1,0
CUST0003851,2024-02-27,Poor Customer Service,5,"The incompetence of your billing department is beyond belief, absolutely furious",1,0
CUST0003851,2023-03-02,Connection Issue,4,"Bill seems higher than expected this month, not very happy about it",12,0
CUST0003851,2024-08-09,Environmental Concern,4,"Not happy with the rate increase, feels unfair to long-term customers",1,0
CUST0003851,2023-05-11,High Bill,1,"Quick resolution to my billing question, very impressed with the service",17,0
CUST0003851,2023-06-11,Connection Issue,3,Looking for details on estimated vs actual meter readings,9,1
CUST0003852,2024-08-03,High Bill,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",0,1
CUST0003852,2024-04-27,Rate Increase,5,"I want to cancel my service immediately, this has been an absolute nightmare",13,0
CUST0003853,2024-10-21,Billing Error,2,General account inquiry about my current balance and due date,12,0
CUST0003853,2024-04-13,Rate Increase,4,"My neighbor has the same plan but pays less, something doesn't add up",2,0
CUST0003853,2024-06-08,Delayed Response,3,Following up on my previous service request submitted last week,2,0
CUST0003853,2023-11-27,Meter Malfunction,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",9,0
CUST0003855,2024-09-27,Connection Issue,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",3,1
CUST0003856,2024-10-12,Connection Issue,4,The technician didn't show up during the scheduled time window again,3,1
CUST0003856,2024-02-21,Meter Malfunction,4,I am extremely frustrated with the complete lack of communication from your team,0,0
CUST0003856,2023-10-14,Meter Malfunction,3,Waited on hold for 45 minutes which is unacceptable in this day and age,4,0
CUST0003856,2024-05-04,Environmental Concern,2,Asking about the process for transferring service to a new address,8,0
CUST0003856,2023-09-15,Poor Customer Service,3,"The meter reading seems inaccurate again, this keeps happening",1,1
CUST0003857,2023-08-07,Rate Increase,4,"The incompetence of your billing department is beyond belief, absolutely furious",17,0
CUST0003857,2023-08-26,Service Outage,3,I would like to update my contact information on file please,4,1
CUST0003859,2023-04-15,Billing Error,2,Customer service representative was very helpful and knowledgeable,11,0
CUST0003859,2023-09-05,Service Outage,3,"Bill seems higher than expected this month, not very happy about it",1,1
CUST0003859,2024-03-13,High Bill,4,"My neighbor has the same plan but pays less, something doesn't add up",3,0
CUST0003860,2023-06-17,Connection Issue,4,"Your company is a disaster, I've never dealt with such incompetent service before",7,0
CUST0003860,2024-06-03,Environmental Concern,2,"Excellent response time to my email inquiry, answered within hours",2,0
CUST0003860,2023-03-10,Connection Issue,3,Question about the peak and off-peak pricing hours for my plan,2,0
CUST0003860,2023-06-08,Poor Customer Service,3,The technician didn't show up during the scheduled time window again,24,1
CUST0003860,2023-05-17,High Bill,1,Really appreciate the proactive notification about the planned maintenance,7,0
CUST0003861,2024-02-09,Service Outage,4,The technician didn't show up during the scheduled time window again,0,0
CUST0003862,2023-04-25,Poor Customer Service,4,"My neighbor has the same plan but pays less, something doesn't add up",0,0
CUST0003862,2024-11-16,Billing Error,4,Service interruption was really inconvenient and disrupted my work,9,0
CUST0003862,2023-11-24,Poor Customer Service,4,Service interruption was really inconvenient and disrupted my work,6,0
CUST0003862,2024-11-23,Environmental Concern,4,How dare you raise rates again after providing such terrible unreliable service,1,0
CUST0003863,2024-03-24,Billing Error,4,Power flickering has been an ongoing issue that nobody seems to fix,6,0
CUST0003864,2024-10-13,Delayed Response,5,"The incompetence of your billing department is beyond belief, absolutely furious",0,0
CUST0003864,2024-10-01,Meter Malfunction,4,"Had to call multiple times to get any kind of response, frustrating",15,0
CUST0003865,2024-04-12,Delayed Response,4,"The meter reading seems inaccurate again, this keeps happening",18,0
CUST0003865,2024-05-13,Connection Issue,3,"I was promised a callback but never received one, disappointed",0,0
CUST0003866,2023-08-07,Connection Issue,4,I am extremely frustrated with the complete lack of communication from your team,0,0
CUST0003866,2023-01-13,Meter Malfunction,3,Not satisfied with the response I got from the support agent,11,0
CUST0003866,2024-10-07,Environmental Concern,3,Asking about the process for transferring service to a new address,13,1
CUST0003866,2023-03-26,Delayed Response,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",19,0
CUST0003866,2023-04-16,Environmental Concern,2,Called to inquire about my bill details and payment options,9,0
CUST0003868,2024-04-19,Delayed Response,5,"Terrible service, been waiting for weeks with no resolution whatsoever",22,1
CUST0003870,2023-11-23,Delayed Response,3,"The online portal is confusing and hard to navigate, needs improvement",1,1
CUST0003870,2023-12-06,Meter Malfunction,3,Need information about available rate plans and any current promotions,1,0
CUST0003870,2024-08-13,High Bill,4,"My neighbor has the same plan but pays less, something doesn't add up",7,0
CUST0003873,2024-06-26,Delayed Response,2,"Happy with the new rate plan options, they really fit my needs well",6,0
CUST0003874,2024-03-10,Poor Customer Service,3,Checking on the status of my refund that was processed recently,0,0
CUST0003874,2024-07-16,Connection Issue,2,"Appreciate the prompt service restoration, great job by the crew",5,1
CUST0003874,2023-02-15,Rate Increase,3,Waited on hold for 45 minutes which is unacceptable in this day and age,2,0
CUST0003874,2024-05-10,Environmental Concern,2,Need to schedule a routine maintenance appointment for my meter,11,0
CUST0003874,2024-02-23,Billing Error,3,"Not happy with the rate increase, feels unfair to long-term customers",7,1
CUST0003874,2024-09-21,Service Outage,4,The billing cycle change caused confusion on my payment schedule,2,0
CUST0003874,2024-05-25,Service Outage,2,"Thank you for the clear explanation of my bill, now I understand it fully",6,0
CUST0003874,2023-09-28,High Bill,1,Impressed by the professionalism of the technician who visited my home,4,0
CUST0003874,2024-05-26,Meter Malfunction,2,Want to understand the breakdown of charges on my latest bill,2,0
CUST0003875,2023-01-01,Delayed Response,4,Waited on hold for 45 minutes which is unacceptable in this day and age,12,0
CUST0003875,2024-11-14,Meter Malfunction,2,Following up on my previous service request submitted last week,1,0
CUST0003875,2024-02-15,Connection Issue,5,I am extremely frustrated with the complete lack of communication from your team,26,0
CUST0003875,2023-03-01,Service Outage,4,Not satisfied with the response I got from the support agent,1,0
CUST0003877,2024-08-04,Poor Customer Service,2,"The autopay setup was easy and the confirmation was immediate, well done",0,0
CUST0003877,2023-11-09,Meter Malfunction,5,"My power has been out for 3 days and all I get is automated responses, shameful",14,0
CUST0003879,2024-03-14,Environmental Concern,2,"Happy with the new rate plan options, they really fit my needs well",1,1
CUST0003879,2023-05-15,Billing Error,3,Resolution took much longer than what was originally promised to me,10,0
CUST0003879,2024-01-16,Connection Issue,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",11,1
CUST0003879,2023-05-28,Rate Increase,2,Question about the peak and off-peak pricing hours for my plan,12,0
CUST0003880,2023-02-01,Environmental Concern,1,"Thank you for the clear explanation of my bill, now I understand it fully",31,0
CUST0003880,2023-02-25,Rate Increase,3,"The online portal is confusing and hard to navigate, needs improvement",6,0
CUST0003881,2023-01-22,High Bill,2,Very satisfied with how quickly the outage was resolved in our area,19,1
CUST0003881,2023-09-07,Billing Error,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",1,0
CUST0003882,2023-06-15,Delayed Response,2,Inquiring about payment plan options available for my account,3,1
CUST0003882,2024-02-13,Service Outage,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",0,0
CUST0003882,2024-05-06,Poor Customer Service,4,Waited on hold for 45 minutes which is unacceptable in this day and age,11,0
CUST0003882,2023-05-28,Environmental Concern,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",1,0
CUST0003882,2023-10-18,High Bill,3,Resolution took much longer than what was originally promised to me,0,1
CUST0003882,2024-04-14,Poor Customer Service,2,"Appreciate the prompt service restoration, great job by the crew",1,1
CUST0003882,2024-10-20,Rate Increase,3,"Not happy with the rate increase, feels unfair to long-term customers",4,0
CUST0003882,2024-08-31,Poor Customer Service,4,"The online portal is confusing and hard to navigate, needs improvement",0,0
CUST0003882,2023-10-07,Delayed Response,1,The new smart meter is working perfectly and I love the detailed usage data,2,0
CUST0003882,2024-02-12,Rate Increase,4,Service interruption was really inconvenient and disrupted my work,0,0
CUST0003882,2023-06-14,Delayed Response,3,The billing cycle change caused confusion on my payment schedule,0,1
CUST0003882,2024-05-07,Rate Increase,2,Following up on my previous service request submitted last week,7,0
CUST0003883,2023-04-17,Meter Malfunction,2,Very satisfied with how quickly the outage was resolved in our area,2,1
CUST0003883,2024-10-10,Environmental Concern,3,The billing cycle change caused confusion on my payment schedule,0,0
CUST0003883,2024-12-14,Rate Increase,2,Question about the peak and off-peak pricing hours for my plan,0,0
CUST0003883,2023-01-05,Delayed Response,3,"Not happy with the rate increase, feels unfair to long-term customers",5,1
CUST0003883,2024-10-08,Poor Customer Service,4,"Bill seems higher than expected this month, not very happy about it",3,0
CUST0003883,2024-11-02,Environmental Concern,4,The technician didn't show up during the scheduled time window again,6,0
CUST0003883,2024-07-22,Service Outage,3,Not satisfied with the response I got from the support agent,4,0
CUST0003884,2024-06-18,Poor Customer Service,2,Very satisfied with how quickly the outage was resolved in our area,0,1
CUST0003884,2024-04-01,Rate Increase,4,Resolution took much longer than what was originally promised to me,5,0
CUST0003884,2023-04-01,High Bill,4,"My neighbor has the same plan but pays less, something doesn't add up",0,0
CUST0003884,2024-11-18,Environmental Concern,3,"The meter reading seems inaccurate again, this keeps happening",5,1
CUST0003884,2023-06-23,Billing Error,4,Completely fed up with the constant outages and zero accountability from management,7,1
CUST0003884,2023-12-14,Rate Increase,5,"Terrible service, been waiting for weeks with no resolution whatsoever",2,0
CUST0003885,2024-09-22,Billing Error,1,Really appreciate the proactive notification about the planned maintenance,5,0
CUST0003885,2024-02-23,Meter Malfunction,2,Question about the peak and off-peak pricing hours for my plan,10,1
CUST0003885,2023-01-10,Delayed Response,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",2,0
CUST0003886,2024-03-07,Billing Error,4,How dare you raise rates again after providing such terrible unreliable service,1,0
CUST0003887,2024-09-28,Meter Malfunction,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",12,0
CUST0003887,2024-01-07,Service Outage,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",3,0
CUST0003887,2024-05-27,Connection Issue,4,"The online portal is confusing and hard to navigate, needs improvement",9,0
CUST0003888,2024-10-06,Delayed Response,2,"Excellent response time to my email inquiry, answered within hours",10,0
CUST0003888,2023-07-28,High Bill,3,"My neighbor has the same plan but pays less, something doesn't add up",4,1
CUST0003889,2023-03-05,Delayed Response,5,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",0,0
CUST0003890,2024-09-30,Connection Issue,3,Requesting meter check at my property at a convenient time,2,0
CUST0003890,2023-05-02,Billing Error,3,The billing cycle change caused confusion on my payment schedule,12,1
CUST0003890,2023-03-22,Delayed Response,3,Question about the peak and off-peak pricing hours for my plan,5,0
CUST0003890,2024-09-11,Connection Issue,2,Looking for details on estimated vs actual meter readings,2,0
CUST0003890,2024-01-19,Meter Malfunction,2,Pleased with the energy savings tips provided during my last call,5,0
CUST0003891,2023-07-29,High Bill,3,"Not happy with the rate increase, feels unfair to long-term customers",0,0
CUST0003891,2023-08-04,Billing Error,4,Service interruption was really inconvenient and disrupted my work,30,0
CUST0003891,2023-03-25,Connection Issue,4,Resolution took much longer than what was originally promised to me,3,0
CUST0003891,2023-10-22,Service Outage,1,"Your team handled my move-in process smoothly, very happy with the experience",9,1
CUST0003891,2023-06-06,Delayed Response,1,"Thank you for the clear explanation of my bill, now I understand it fully",5,0
CUST0003891,2024-02-15,Delayed Response,5,I am extremely frustrated with the complete lack of communication from your team,15,0
CUST0003891,2023-11-13,Poor Customer Service,5,Completely fed up with the constant outages and zero accountability from management,0,0
CUST0003891,2024-04-28,Poor Customer Service,3,I would like to update my contact information on file please,14,0
CUST0003892,2024-04-25,Environmental Concern,4,"Your company is a disaster, I've never dealt with such incompetent service before",5,0
CUST0003892,2023-09-27,Service Outage,2,Calling to verify my autopay is set up correctly for next month,4,0
CUST0003893,2023-07-27,Rate Increase,3,"The meter reading seems inaccurate again, this keeps happening",5,0
CUST0003893,2023-07-30,Rate Increase,4,"Bill seems higher than expected this month, not very happy about it",6,1
CUST0003893,2023-10-28,Service Outage,5,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",2,0
CUST0003893,2023-12-12,Billing Error,2,Called to inquire about my bill details and payment options,3,0
CUST0003893,2023-07-09,Service Outage,1,"The autopay setup was easy and the confirmation was immediate, well done",9,0
CUST0003893,2024-04-01,Service Outage,4,"I was promised a callback but never received one, disappointed",3,1
CUST0003893,2023-11-02,Delayed Response,2,Need to schedule a routine maintenance appointment for my meter,11,0
CUST0003893,2024-04-26,Billing Error,4,The billing cycle change caused confusion on my payment schedule,2,0
CUST0003893,2023-04-10,Service Outage,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",10,0
CUST0003893,2024-11-25,Poor Customer Service,4,"My neighbor has the same plan but pays less, something doesn't add up",3,0
CUST0003893,2024-04-14,Meter Malfunction,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",2,0
CUST0003893,2023-06-12,Poor Customer Service,4,"I regret ever signing up with this company, worst decision I ever made",0,0
CUST0003893,2023-03-25,Rate Increase,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",9,0
CUST0003893,2024-02-22,Connection Issue,3,"My neighbor has the same plan but pays less, something doesn't add up",0,0
CUST0003895,2023-11-25,Meter Malfunction,1,Pleased with the energy savings tips provided during my last call,2,1
CUST0003895,2024-03-05,Delayed Response,2,I would like to update my contact information on file please,4,0
CUST0003895,2023-06-08,Billing Error,2,Checking on the status of my refund that was processed recently,8,1
CUST0003895,2023-12-02,High Bill,3,The billing cycle change caused confusion on my payment schedule,4,1
CUST0003898,2024-11-04,Environmental Concern,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",12,0
CUST0003898,2024-04-24,Connection Issue,5,"Terrible service, been waiting for weeks with no resolution whatsoever",7,1
CUST0003898,2024-04-06,Service Outage,4,Power flickering has been an ongoing issue that nobody seems to fix,1,0
CUST0003899,2023-06-24,Service Outage,4,Completely fed up with the constant outages and zero accountability from management,0,0
CUST0003899,2024-04-13,Billing Error,3,Not satisfied with the response I got from the support agent,4,0
CUST0003900,2024-10-14,Environmental Concern,4,I am extremely frustrated with the complete lack of communication from your team,5,1
CUST0003900,2024-10-28,Delayed Response,1,"Great experience overall, the agent went above and beyond to help me",3,0
CUST0003900,2024-01-17,Environmental Concern,5,"I regret ever signing up with this company, worst decision I ever made",12,0
CUST0003900,2024-07-05,Environmental Concern,5,"The incompetence of your billing department is beyond belief, absolutely furious",7,0
CUST0003900,2024-06-13,High Bill,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",22,0
CUST0003904,2023-10-14,Poor Customer Service,4,"I want to cancel my service immediately, this has been an absolute nightmare",7,1
CUST0003904,2024-10-04,High Bill,3,"Not happy with the rate increase, feels unfair to long-term customers",3,0
CUST0003904,2023-10-05,Billing Error,5,"I want to cancel my service immediately, this has been an absolute nightmare",4,0
CUST0003904,2023-06-16,Environmental Concern,4,"Had to call multiple times to get any kind of response, frustrating",4,0
CUST0003904,2024-08-11,Connection Issue,5,"Terrible service, been waiting for weeks with no resolution whatsoever",2,0
CUST0003906,2024-05-23,Service Outage,4,Power flickering has been an ongoing issue that nobody seems to fix,2,0
CUST0003906,2024-11-01,Poor Customer Service,5,"The incompetence of your billing department is beyond belief, absolutely furious",11,0
CUST0003906,2023-08-24,Poor Customer Service,1,"Happy with the new rate plan options, they really fit my needs well",18,0
CUST0003906,2023-05-03,Service Outage,2,"Happy with the new rate plan options, they really fit my needs well",5,0
CUST0003907,2024-11-06,Rate Increase,5,"I want to cancel my service immediately, this has been an absolute nightmare",3,0
CUST0003907,2024-05-31,Delayed Response,4,Completely fed up with the constant outages and zero accountability from management,29,0
CUST0003908,2024-09-22,Service Outage,2,Inquiring about payment plan options available for my account,4,0
CUST0003911,2023-10-10,Delayed Response,3,Checking on the status of my refund that was processed recently,5,1
CUST0003912,2023-12-30,High Bill,3,The technician didn't show up during the scheduled time window again,10,0
CUST0003912,2023-04-12,Service Outage,2,Called to inquire about my bill details and payment options,0,0
CUST0003912,2023-05-17,High Bill,1,"The online portal improvements are excellent, much easier to use now",2,1
CUST0003913,2024-12-19,Environmental Concern,2,Just wanted to confirm receipt of my recent payment submission,0,0
CUST0003913,2023-02-02,Environmental Concern,3,Resolution took much longer than what was originally promised to me,0,0
CUST0003913,2023-10-12,Rate Increase,4,"Terrible service, been waiting for weeks with no resolution whatsoever",9,0
CUST0003914,2024-09-22,Billing Error,1,Very satisfied with how quickly the outage was resolved in our area,0,0
CUST0003914,2024-02-07,Connection Issue,4,Not satisfied with the response I got from the support agent,5,0
CUST0003914,2023-09-15,Connection Issue,5,"Terrible service, been waiting for weeks with no resolution whatsoever",18,0
CUST0003915,2024-06-12,Environmental Concern,3,Need information about available rate plans and any current promotions,10,0
CUST0003915,2024-09-30,High Bill,2,Need to schedule a routine maintenance appointment for my meter,0,0
CUST0003915,2023-04-09,Billing Error,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",3,0
CUST0003915,2024-12-22,Connection Issue,4,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",4,1
CUST0003918,2023-03-11,High Bill,4,"The meter reading seems inaccurate again, this keeps happening",13,0
CUST0003918,2024-08-17,Service Outage,4,"Had to call multiple times to get any kind of response, frustrating",2,1
CUST0003918,2024-05-31,Billing Error,4,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",4,1
CUST0003918,2024-10-19,Meter Malfunction,2,Impressed by the professionalism of the technician who visited my home,2,0
CUST0003918,2024-12-10,High Bill,3,Want to understand the breakdown of charges on my latest bill,6,0
CUST0003918,2023-09-10,Delayed Response,4,The billing cycle change caused confusion on my payment schedule,15,1
CUST0003920,2023-02-08,Meter Malfunction,2,Following up on my previous service request submitted last week,11,0
CUST0003920,2024-03-03,Poor Customer Service,4,"Not happy with the rate increase, feels unfair to long-term customers",7,0
CUST0003920,2023-08-19,Rate Increase,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",4,1
CUST0003920,2024-04-19,Service Outage,2,Just wanted to confirm receipt of my recent payment submission,7,0
CUST0003920,2024-07-09,High Bill,4,I feel like I'm not getting value for what I'm paying every month,2,0
CUST0003920,2024-10-17,Service Outage,3,Looking for details on estimated vs actual meter readings,3,1
CUST0003920,2023-03-02,Delayed Response,3,The billing cycle change caused confusion on my payment schedule,1,0
CUST0003920,2024-08-07,Environmental Concern,4,"Terrible service, been waiting for weeks with no resolution whatsoever",15,0
CUST0003920,2024-10-31,High Bill,3,"My neighbor has the same plan but pays less, something doesn't add up",4,0
CUST0003920,2023-05-07,Poor Customer Service,2,I would like to update my contact information on file please,2,0
CUST0003920,2023-09-18,Rate Increase,2,Following up on my previous service request submitted last week,5,0
CUST0003920,2023-01-29,Delayed Response,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",6,0
CUST0003920,2023-02-11,Meter Malfunction,4,"Terrible service, been waiting for weeks with no resolution whatsoever",5,0
CUST0003920,2023-09-15,Meter Malfunction,2,General account inquiry about my current balance and due date,15,1
CUST0003922,2024-12-15,Service Outage,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",6,0
CUST0003924,2024-09-08,Billing Error,4,"The meter reading seems inaccurate again, this keeps happening",1,1
CUST0003924,2023-09-24,Service Outage,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",2,0
CUST0003925,2024-07-07,Service Outage,4,"Not happy with the rate increase, feels unfair to long-term customers",14,1
CUST0003925,2024-10-20,Connection Issue,3,"Bill seems higher than expected this month, not very happy about it",0,0
CUST0003927,2024-02-11,Environmental Concern,3,Requesting meter check at my property at a convenient time,2,0
CUST0003927,2023-03-18,High Bill,3,Resolution took much longer than what was originally promised to me,1,0
CUST0003929,2024-12-21,Connection Issue,3,Service interruption was really inconvenient and disrupted my work,3,0
CUST0003929,2023-09-05,Rate Increase,3,Asking about the process for transferring service to a new address,2,0
CUST0003929,2024-07-08,Rate Increase,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",1,0
CUST0003929,2024-09-13,Poor Customer Service,5,I am extremely frustrated with the complete lack of communication from your team,2,0
CUST0003929,2023-12-14,High Bill,4,The technician didn't show up during the scheduled time window again,5,0
CUST0003929,2023-03-12,Service Outage,2,Need information about available rate plans and any current promotions,1,0
CUST0003929,2023-02-11,Rate Increase,4,I feel like I'm not getting value for what I'm paying every month,0,0
CUST0003929,2023-01-07,Service Outage,4,The technician didn't show up during the scheduled time window again,0,1
CUST0003931,2023-02-05,Meter Malfunction,3,Need to schedule a routine maintenance appointment for my meter,0,0
CUST0003932,2023-05-07,Delayed Response,4,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",5,0
CUST0003932,2024-12-03,Poor Customer Service,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",21,0
CUST0003932,2023-08-25,Rate Increase,3,"Bill seems higher than expected this month, not very happy about it",7,0
CUST0003932,2023-01-09,Service Outage,3,"I was promised a callback but never received one, disappointed",4,0
CUST0003936,2024-04-12,Poor Customer Service,1,"The autopay setup was easy and the confirmation was immediate, well done",3,0
CUST0003937,2024-05-11,Poor Customer Service,3,The technician didn't show up during the scheduled time window again,2,0
CUST0003937,2023-07-17,High Bill,3,Calling to verify my autopay is set up correctly for next month,5,1
CUST0003938,2024-08-31,Poor Customer Service,2,"Quick resolution to my billing question, very impressed with the service",0,0
CUST0003938,2024-07-07,Billing Error,3,Resolution took much longer than what was originally promised to me,8,0
CUST0003939,2024-01-31,Connection Issue,1,"Happy with the new rate plan options, they really fit my needs well",10,1
CUST0003939,2023-09-12,Connection Issue,4,"I was promised a callback but never received one, disappointed",4,0
CUST0003940,2024-05-25,Rate Increase,2,Checking on the status of my refund that was processed recently,1,1
CUST0003940,2024-03-25,Environmental Concern,3,Looking for details on estimated vs actual meter readings,14,0
CUST0003941,2024-04-11,Service Outage,4,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",8,1
CUST0003941,2023-07-28,Connection Issue,2,"Happy with the new rate plan options, they really fit my needs well",8,0
CUST0003941,2024-10-26,Rate Increase,3,Need to schedule a routine maintenance appointment for my meter,6,0
CUST0003941,2023-09-10,Environmental Concern,4,Waited on hold for 45 minutes which is unacceptable in this day and age,15,0
CUST0003942,2023-06-25,Service Outage,3,"The online portal is confusing and hard to navigate, needs improvement",2,0
CUST0003942,2023-02-17,Service Outage,3,Service interruption was really inconvenient and disrupted my work,0,1
CUST0003943,2023-07-13,Environmental Concern,2,Need information about available rate plans and any current promotions,5,1
CUST0003943,2024-04-02,Meter Malfunction,2,"Great experience overall, the agent went above and beyond to help me",2,1
CUST0003944,2024-12-02,Poor Customer Service,2,Very satisfied with how quickly the outage was resolved in our area,11,0
CUST0003944,2024-01-31,Connection Issue,3,I feel like I'm not getting value for what I'm paying every month,10,0
CUST0003944,2024-06-15,Poor Customer Service,1,Customer service representative was very helpful and knowledgeable,3,0
CUST0003947,2023-02-09,Service Outage,5,"I regret ever signing up with this company, worst decision I ever made",1,1
CUST0003947,2024-04-23,Billing Error,3,"Bill seems higher than expected this month, not very happy about it",1,0
CUST0003947,2024-11-21,High Bill,1,Very satisfied with how quickly the outage was resolved in our area,15,0
CUST0003948,2024-07-02,Billing Error,3,Asking about the process for transferring service to a new address,1,0
CUST0003949,2023-11-22,Connection Issue,2,"Appreciate the prompt service restoration, great job by the crew",10,0
CUST0003950,2023-06-25,Delayed Response,4,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",0,0
CUST0003951,2023-11-18,Billing Error,2,Need information about available rate plans and any current promotions,1,0
CUST0003951,2023-07-12,Environmental Concern,3,Inquiring about payment plan options available for my account,5,1
CUST0003951,2023-12-07,Connection Issue,3,Need to schedule a routine maintenance appointment for my meter,41,0
CUST0003951,2024-06-11,Service Outage,4,Power flickering has been an ongoing issue that nobody seems to fix,0,0
CUST0003952,2024-03-18,Environmental Concern,1,Customer service representative was very helpful and knowledgeable,3,1
CUST0003953,2024-10-13,Service Outage,3,"The meter reading seems inaccurate again, this keeps happening",3,0
CUST0003953,2023-05-30,Poor Customer Service,5,"The incompetence of your billing department is beyond belief, absolutely furious",1,0
CUST0003953,2024-11-25,Meter Malfunction,3,"I was promised a callback but never received one, disappointed",22,0
CUST0003953,2024-11-27,Billing Error,4,"I was promised a callback but never received one, disappointed",5,0
