customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00787,2024-07-24,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,4,7,0,1
C00787,2024-01-19,Billing,Unresponsive support and endless hold times. Absolutely awful.,4,14,1,0
C00787,2024-10-16,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,10,1,0
C00788,2023-08-10,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,3,1,0,1
C00789,2022-05-14,Account Management,"Very happy with the service, everything works great.",3,0,0,1
C00789,2023-06-04,Technical,The support team was extremely helpful and resolved my issue quickly.,1,6,0,1
C00790,2024-02-09,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,4,27,1,0
C00790,2024-06-11,Billing,The technician never showed up. I took a day off work for nothing.,3,7,1,1
C00790,2024-07-14,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,24,0,1
C00790,2024-08-13,Account Management,The technician never showed up. I took a day off work for nothing.,5,9,0,0
C00790,2024-08-25,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,11,0,1
C00791,2024-11-04,Billing,"Excellent response time, I am very satisfied.",3,0,0,1
C00793,2022-11-25,Account Management,My service was cut off without warning. I demand an explanation.,3,10,1,1
C00793,2023-09-20,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,13,0,0
C00793,2022-01-27,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,22,1,0
C00794,2022-02-05,Technical,The outage was resolved. It would have been nice to get a notification.,2,5,0,1
C00797,2023-11-23,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,1,2,0,1
C00797,2024-01-20,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,1,6,0,1
C00799,2022-05-10,Service Quality,Nothing special to report. Service has been average.,2,7,0,1
C00800,2023-12-07,Outage,The technician never showed up. I took a day off work for nothing.,3,5,1,1
C00800,2022-04-13,Account Management,Account change was processed but took a few extra days.,5,26,0,0
C00800,2024-08-15,Outage,The technician never showed up. I took a day off work for nothing.,4,26,1,0
C00800,2022-04-25,Billing,Billing errors again! Third month in a row. Completely incompetent.,4,27,0,0
C00800,2024-11-10,Account Management,Service interruption was brief. Would like better communication next time.,4,22,0,0
C00800,2022-12-25,Meter Reading,Service is generally okay. Had a minor billing discrepancy last month.,3,13,0,0
C00804,2022-08-19,Account Management,The outage was resolved. It would have been nice to get a notification.,3,6,0,1
C00805,2022-05-19,Billing,No major problems but the website is a bit slow.,3,1,0,1
C00806,2023-08-20,Billing,No major problems but the website is a bit slow.,1,0,0,1
C00806,2024-01-17,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,1,3,0,0
C00807,2022-08-03,Billing,Unresponsive support and endless hold times. Absolutely awful.,3,10,1,0
C00807,2022-11-09,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,20,0,1
C00807,2024-09-15,Meter Reading,Billing seems correct this month. Last month there was a small issue.,5,25,1,0
C00807,2022-05-06,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,4,20,1,1
C00808,2024-01-20,Outage,My service was cut off without warning. I demand an explanation.,3,20,0,1
C00808,2024-08-25,Account Management,Service interruption was brief. Would like better communication next time.,5,18,0,1
C00808,2024-05-03,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,15,0,0
C00808,2023-02-07,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,4,27,1,0
C00808,2023-05-03,Technical,Nothing special to report. Service has been average.,5,27,1,1
C00808,2024-11-26,Meter Reading,The technician never showed up. I took a day off work for nothing.,5,25,0,0
C00809,2024-07-04,Account Management,Billing seems correct this month. Last month there was a small issue.,4,13,0,0
C00809,2024-06-10,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,5,22,0,0
C00809,2024-11-22,Billing,The support person was polite but couldn't fully resolve my issue.,4,14,0,0
C00809,2024-04-15,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,14,1,0
C00809,2023-09-02,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,3,6,0,0
C00811,2024-09-28,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,2,1,1
C00811,2024-12-14,Meter Reading,"Outstanding service quality, no issues whatsoever.",3,5,0,1
C00812,2024-09-03,Meter Reading,Service interruption was brief. Would like better communication next time.,3,7,0,1
C00812,2022-07-11,Billing,Very pleased with the resolution. Great team.,2,7,0,1
C00813,2023-08-03,Technical,My billing issue was resolved within hours. Highly recommend.,3,6,0,1
C00813,2024-06-20,Technical,Billing errors again! Third month in a row. Completely incompetent.,1,4,0,0
C00814,2023-09-23,Account Management,The technician never showed up. I took a day off work for nothing.,3,21,0,0
C00814,2022-06-20,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,29,1,1
C00814,2023-03-21,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,5,21,0,1
C00816,2024-06-04,Meter Reading,"Great experience, the technician was professional and efficient.",1,7,0,1
C00817,2024-12-18,Technical,My billing issue was resolved within hours. Highly recommend.,1,7,1,1
C00817,2024-07-07,Technical,The support team was extremely helpful and resolved my issue quickly.,2,0,0,1
C00818,2023-04-27,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,1,5,0,1
C00819,2023-04-28,Outage,Very pleased with the resolution. Great team.,1,5,0,1
C00819,2022-03-14,Billing,Had to follow up twice to get my meter reading corrected.,2,7,0,1
C00821,2024-02-15,Account Management,My billing issue was resolved within hours. Highly recommend.,3,4,0,1
C00822,2024-03-23,Service Quality,The support team was extremely helpful and resolved my issue quickly.,2,3,0,1
C00823,2023-02-14,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,24,0,1
C00823,2023-01-17,Outage,No major problems but the website is a bit slow.,5,14,1,0
C00823,2023-07-11,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,3,29,0,1
C00823,2023-06-19,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,4,27,0,0
C00823,2023-07-14,Billing,Nothing special to report. Service has been average.,3,21,0,0
C00824,2024-08-23,Meter Reading,My billing issue was resolved within hours. Highly recommend.,2,6,0,1
C00825,2023-10-15,Technical,Service is generally okay. Had a minor billing discrepancy last month.,4,16,0,0
C00825,2024-11-20,Outage,The support person was polite but couldn't fully resolve my issue.,4,7,1,0
C00825,2024-10-13,Service Quality,My service was cut off without warning. I demand an explanation.,5,13,1,0
C00825,2024-07-19,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,4,26,0,1
C00825,2023-07-09,Account Management,Billing seems correct this month. Last month there was a small issue.,3,27,0,0
C00825,2022-05-17,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,4,28,0,1
C00826,2024-06-23,Meter Reading,No major problems but the website is a bit slow.,5,7,0,1
C00826,2024-06-11,Service Quality,The support person was polite but couldn't fully resolve my issue.,3,23,0,0
C00826,2024-11-04,Technical,The technician never showed up. I took a day off work for nothing.,3,23,1,0
C00826,2024-11-11,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,27,1,0
C00826,2024-06-08,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,27,0,0
C00826,2024-08-21,Service Quality,The technician never showed up. I took a day off work for nothing.,5,23,0,0
C00827,2022-08-17,Technical,Billing errors again! Third month in a row. Completely incompetent.,3,28,0,0
C00827,2023-04-02,Outage,The support person was polite but couldn't fully resolve my issue.,3,26,1,0
C00827,2022-02-28,Outage,Account change was processed but took a few extra days.,4,15,1,1
C00827,2023-09-13,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,3,22,0,1
C00828,2024-10-26,Meter Reading,My service was cut off without warning. I demand an explanation.,3,7,0,1
C00829,2022-06-16,Technical,The support team was extremely helpful and resolved my issue quickly.,2,4,0,1
C00830,2024-04-22,Billing,"Outstanding service quality, no issues whatsoever.",3,7,0,1
C00831,2024-05-23,Technical,Billing seems correct this month. Last month there was a small issue.,2,5,0,1
C00832,2024-07-21,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,24,1,0
C00832,2022-07-25,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,28,0,1
C00832,2024-10-18,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,4,28,1,1
C00832,2024-01-28,Billing,Service is generally okay. Had a minor billing discrepancy last month.,4,6,0,0
C00834,2024-10-21,Account Management,Very pleased with the resolution. Great team.,2,7,0,1
C00834,2023-07-24,Meter Reading,"Very happy with the service, everything works great.",2,6,0,1
C00836,2023-10-21,Outage,"Outstanding service quality, no issues whatsoever.",3,0,0,0
C00836,2022-08-24,Technical,No major problems but the website is a bit slow.,1,7,0,1
C00838,2024-09-28,Meter Reading,"Very happy with the service, everything works great.",2,6,0,1
C00838,2022-08-07,Meter Reading,My billing issue was resolved within hours. Highly recommend.,1,3,0,1
C00839,2024-06-09,Outage,Unresponsive support and endless hold times. Absolutely awful.,4,18,1,1
C00839,2024-09-15,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,5,24,1,1
C00839,2024-12-15,Technical,The technician never showed up. I took a day off work for nothing.,5,28,0,0
C00839,2024-07-09,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,3,5,0,1
C00840,2024-05-28,Technical,Billing seems correct this month. Last month there was a small issue.,2,4,0,0
C00842,2022-01-22,Meter Reading,My service was cut off without warning. I demand an explanation.,3,3,0,1
C00843,2024-03-15,Billing,Had to follow up twice to get my meter reading corrected.,2,4,0,1
C00844,2024-04-07,Service Quality,"Quick and helpful customer service, thank you!",1,2,0,0
C00845,2024-02-01,Billing,Unresponsive support and endless hold times. Absolutely awful.,3,28,0,1
C00845,2024-07-20,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,10,0,0
C00845,2024-01-20,Meter Reading,Technician arrived on time but the fix took longer than expected.,4,18,1,0
C00846,2024-03-17,Outage,"Excellent response time, I am very satisfied.",1,6,1,1
C00846,2024-04-10,Technical,"Excellent response time, I am very satisfied.",2,6,0,1
C00847,2023-11-20,Meter Reading,No major problems but the website is a bit slow.,5,17,0,0
C00847,2023-03-28,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,4,16,1,1
C00847,2024-04-23,Service Quality,My service was cut off without warning. I demand an explanation.,5,9,0,1
C00847,2023-09-14,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,28,0,1
C00848,2024-01-01,Technical,My service was cut off without warning. I demand an explanation.,5,22,1,1
C00848,2024-07-22,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,23,1,0
C00848,2024-04-27,Technical,Billing errors again! Third month in a row. Completely incompetent.,4,6,1,1
C00848,2024-09-01,Account Management,The outage was resolved. It would have been nice to get a notification.,4,6,0,1
C00848,2024-01-12,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,8,1,1
C00849,2022-01-02,Outage,The support person was polite but couldn't fully resolve my issue.,2,6,0,1
C00851,2023-12-24,Outage,The new meter reading service is fantastic.,2,3,0,1
C00852,2023-11-05,Billing,"Very happy with the service, everything works great.",1,6,0,1
C00853,2022-05-06,Billing,The support person was polite but couldn't fully resolve my issue.,3,0,0,1
C00854,2023-06-25,Account Management,Unresponsive support and endless hold times. Absolutely awful.,4,7,1,1
C00854,2024-10-27,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,13,0,1
C00854,2023-02-26,Meter Reading,Billing seems correct this month. Last month there was a small issue.,4,12,1,0
C00854,2023-04-27,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,3,10,0,0
C00854,2023-07-08,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,24,1,0
C00856,2023-05-19,Service Quality,Service interruption was brief. Would like better communication next time.,2,2,1,1
C00857,2024-04-12,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,4,22,0,1
C00857,2023-10-05,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,29,0,1
C00857,2022-09-25,Outage,Billing seems correct this month. Last month there was a small issue.,3,5,1,0
C00857,2022-06-22,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,26,0,1
C00858,2024-04-06,Service Quality,Service interruption was brief. Would like better communication next time.,5,24,0,0
C00858,2024-10-15,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,24,0,0
C00858,2024-09-27,Meter Reading,My service was cut off without warning. I demand an explanation.,5,23,1,0
C00858,2024-07-23,Meter Reading,The outage was resolved. It would have been nice to get a notification.,3,27,0,1
C00858,2024-04-16,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,5,26,1,0
C00859,2023-05-07,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,5,16,0,0
C00859,2024-01-19,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,19,0,0
C00859,2024-02-05,Technical,Billing seems correct this month. Last month there was a small issue.,3,9,0,1
C00859,2023-11-24,Technical,Technician arrived on time but the fix took longer than expected.,4,23,0,0
C00860,2024-07-18,Service Quality,"Excellent response time, I am very satisfied.",1,3,0,1
C00861,2024-02-28,Account Management,"Outstanding service quality, no issues whatsoever.",3,3,0,0
C00861,2024-06-11,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",2,6,0,1
C00862,2024-10-22,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,1,7,0,1
C00862,2022-01-28,Account Management,"Love the online portal, makes managing my account super easy.",2,1,0,1
C00864,2023-03-15,Outage,The support team was extremely helpful and resolved my issue quickly.,3,7,0,1
C00865,2023-12-14,Outage,The new meter reading service is fantastic.,1,6,0,0
C00865,2022-07-04,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,3,6,0,1
C00866,2024-03-01,Account Management,Technician arrived on time but the fix took longer than expected.,2,7,0,1
C00867,2023-12-25,Billing,"Quick and helpful customer service, thank you!",3,4,1,1
C00867,2023-04-24,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,1,5,0,1
C00869,2024-08-28,Meter Reading,"Excellent response time, I am very satisfied.",1,2,0,1
C00871,2023-10-22,Technical,No major problems but the website is a bit slow.,5,7,0,1
C00871,2022-06-27,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,5,8,1,0
C00871,2022-08-03,Billing,Had to follow up twice to get my meter reading corrected.,5,9,0,0
C00872,2024-11-22,Technical,No major problems but the website is a bit slow.,1,1,0,1
C00872,2023-12-17,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,1,0,0,1
C00874,2023-08-03,Technical,My billing issue was resolved within hours. Highly recommend.,2,3,0,1
C00874,2024-08-16,Outage,Unresponsive support and endless hold times. Absolutely awful.,2,2,0,1
C00875,2024-12-15,Meter Reading,No major problems but the website is a bit slow.,2,7,0,1
C00875,2023-10-21,Account Management,"Very happy with the service, everything works great.",3,7,0,1
C00876,2022-07-11,Billing,My billing issue was resolved within hours. Highly recommend.,2,3,0,1
C00876,2023-11-27,Outage,"Great experience, the technician was professional and efficient.",2,2,0,1
C00877,2022-10-12,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,2,0,1
C00877,2022-10-13,Technical,The new meter reading service is fantastic.,3,6,0,1
C00878,2022-02-17,Outage,Nothing special to report. Service has been average.,3,2,0,1
C00878,2023-05-08,Technical,No major problems but the website is a bit slow.,1,5,0,1
C00879,2024-04-20,Technical,"Outstanding service quality, no issues whatsoever.",1,0,1,1
C00881,2024-07-02,Account Management,"Outstanding service quality, no issues whatsoever.",1,4,1,0
C00881,2024-02-26,Service Quality,Had to follow up twice to get my meter reading corrected.,2,2,0,0
C00883,2023-07-07,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,4,26,1,0
C00883,2022-08-03,Outage,The support person was polite but couldn't fully resolve my issue.,4,7,1,0
C00883,2023-02-12,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,4,26,0,0
C00884,2024-04-21,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,9,0,1
C00884,2024-12-11,Outage,The technician never showed up. I took a day off work for nothing.,3,7,0,0
C00884,2024-05-25,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,4,20,1,1
C00885,2023-06-14,Technical,"Very happy with the service, everything works great.",2,4,0,1
C00885,2024-11-25,Meter Reading,Very pleased with the resolution. Great team.,2,5,0,1
C00886,2024-10-10,Technical,"Quick and helpful customer service, thank you!",1,6,0,1
C00887,2024-04-16,Billing,No major problems but the website is a bit slow.,3,3,1,1
C00888,2024-02-19,Outage,"Excellent response time, I am very satisfied.",1,2,0,1
C00889,2024-12-20,Meter Reading,No major problems but the website is a bit slow.,2,4,1,0
C00889,2024-02-19,Meter Reading,"Very happy with the service, everything works great.",2,4,0,1
C00891,2024-11-21,Billing,Had to follow up twice to get my meter reading corrected.,1,2,0,1
C00893,2023-02-15,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,2,0,1
C00893,2022-11-14,Meter Reading,Technician arrived on time but the fix took longer than expected.,2,4,0,1
C00894,2023-05-18,Billing,Had to follow up twice to get my meter reading corrected.,1,0,0,1
C00894,2023-03-20,Meter Reading,Service interruption was brief. Would like better communication next time.,1,7,0,1
C00896,2023-01-13,Service Quality,Service interruption was brief. Would like better communication next time.,4,8,1,1
C00896,2022-10-23,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,8,1,0
C00896,2022-03-14,Outage,Unresponsive support and endless hold times. Absolutely awful.,3,11,0,1
C00896,2024-09-19,Outage,Nothing special to report. Service has been average.,4,7,0,0
C00896,2022-04-25,Service Quality,The technician never showed up. I took a day off work for nothing.,5,9,1,1
C00897,2023-11-12,Account Management,No major problems but the website is a bit slow.,4,16,1,1
C00897,2022-03-14,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,3,24,0,0
C00897,2022-12-23,Technical,The technician never showed up. I took a day off work for nothing.,3,19,0,1
C00897,2023-06-23,Outage,Billing seems correct this month. Last month there was a small issue.,3,19,1,0
C00900,2022-04-19,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,4,17,0,1
C00900,2022-12-20,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,11,1,0
C00900,2023-02-17,Outage,Unresponsive support and endless hold times. Absolutely awful.,5,18,0,0
C00900,2024-08-27,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,23,1,1
C00901,2024-06-04,Account Management,The outage was resolved. It would have been nice to get a notification.,4,5,1,0
C00901,2024-07-23,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,12,0,0
C00901,2024-08-24,Billing,Unresponsive support and endless hold times. Absolutely awful.,5,7,0,1
C00902,2024-02-27,Billing,Had to follow up twice to get my meter reading corrected.,2,3,0,1
C00902,2024-08-10,Account Management,"Quick and helpful customer service, thank you!",1,0,0,1
C00903,2023-08-12,Account Management,Nothing special to report. Service has been average.,3,16,0,0
C00903,2023-06-05,Outage,Billing errors again! Third month in a row. Completely incompetent.,3,15,1,1
C00903,2023-09-22,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,21,0,1
C00903,2022-10-05,Outage,Technician arrived on time but the fix took longer than expected.,5,25,1,1
C00903,2022-03-12,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,5,18,0,0
C00904,2024-01-16,Meter Reading,Billing seems correct this month. Last month there was a small issue.,3,16,0,1
C00904,2022-09-21,Meter Reading,Service interruption was brief. Would like better communication next time.,3,24,1,1
C00904,2022-11-02,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,12,0,1
C00904,2024-03-10,Account Management,Billing seems correct this month. Last month there was a small issue.,3,21,0,0
C00904,2023-04-05,Technical,The technician never showed up. I took a day off work for nothing.,5,15,0,1
C00906,2023-09-05,Meter Reading,"Quick and helpful customer service, thank you!",2,1,1,1
C00907,2022-06-03,Outage,Very pleased with the resolution. Great team.,1,7,0,1
C00908,2023-09-03,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,4,26,0,0
C00908,2023-10-01,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,10,0,0
C00908,2023-09-11,Service Quality,My service was cut off without warning. I demand an explanation.,4,10,1,0
C00908,2023-09-05,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,13,1,0
C00910,2024-11-06,Account Management,The support person was polite but couldn't fully resolve my issue.,5,21,0,1
C00910,2024-10-09,Account Management,The technician never showed up. I took a day off work for nothing.,5,8,0,0
C00910,2024-01-23,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,3,24,0,1
C00910,2024-12-21,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,27,0,1
C00911,2023-12-06,Outage,Nothing special to report. Service has been average.,3,7,0,1
C00912,2023-02-14,Billing,Technician arrived on time but the fix took longer than expected.,3,6,0,1
C00913,2022-12-23,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,1,7,0,0
C00914,2024-05-13,Service Quality,"Quick and helpful customer service, thank you!",1,2,0,0
C00915,2023-01-18,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,3,5,0,1
C00915,2023-06-11,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,27,1,1
C00915,2024-12-23,Account Management,The technician never showed up. I took a day off work for nothing.,4,5,0,1
C00915,2024-03-28,Billing,The outage was resolved. It would have been nice to get a notification.,3,18,1,1
C00916,2023-03-04,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,14,0,0
C00916,2024-08-16,Outage,No major problems but the website is a bit slow.,3,21,1,1
C00916,2022-03-21,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,18,0,0
C00916,2022-10-06,Technical,Billing seems correct this month. Last month there was a small issue.,5,8,0,1
C00916,2022-07-05,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,28,1,1
C00917,2023-03-17,Billing,No major problems but the website is a bit slow.,2,5,0,0
C00918,2024-06-16,Outage,The technician never showed up. I took a day off work for nothing.,3,10,0,1
C00918,2024-10-23,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,3,14,1,1
C00918,2024-03-07,Service Quality,Had to follow up twice to get my meter reading corrected.,4,9,1,1
C00919,2024-02-26,Billing,"Outstanding service quality, no issues whatsoever.",2,7,0,1
C00921,2022-05-01,Account Management,Technician arrived on time but the fix took longer than expected.,1,0,1,1
C00921,2023-06-09,Outage,Account change was processed but took a few extra days.,3,2,0,1
C00922,2022-08-20,Technical,"Very happy with the service, everything works great.",1,2,1,1
C00923,2023-08-15,Service Quality,Had to follow up twice to get my meter reading corrected.,3,7,0,1
C00923,2024-11-23,Billing,"Great experience, the technician was professional and efficient.",1,4,0,1
C00924,2023-10-18,Meter Reading,"Outstanding service quality, no issues whatsoever.",2,0,1,0
C00925,2023-05-22,Account Management,Very pleased with the resolution. Great team.,1,5,0,1
C00925,2022-06-21,Meter Reading,"Great experience, the technician was professional and efficient.",1,6,0,1
C00926,2024-04-08,Account Management,Technician arrived on time but the fix took longer than expected.,4,16,0,1
C00926,2023-08-08,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,14,0,1
C00926,2023-06-03,Account Management,Nothing special to report. Service has been average.,3,28,0,1
C00926,2022-11-20,Technical,The outage was resolved. It would have been nice to get a notification.,3,27,1,0
C00926,2023-03-27,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,4,13,1,1
C00927,2022-03-18,Service Quality,"Quick and helpful customer service, thank you!",2,7,0,1
C00927,2022-12-14,Outage,"Quick and helpful customer service, thank you!",2,7,0,1
C00928,2022-04-04,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,5,5,0,0
C00928,2022-04-05,Billing,Had to follow up twice to get my meter reading corrected.,5,12,0,1
C00928,2022-09-23,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,5,0,0
C00928,2023-12-03,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,5,24,0,1
C00929,2024-08-28,Meter Reading,Very pleased with the resolution. Great team.,1,6,1,0
C00929,2022-06-14,Service Quality,The support person was polite but couldn't fully resolve my issue.,1,7,1,1
C00930,2024-06-13,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,14,1,0
C00930,2022-11-02,Technical,No major problems but the website is a bit slow.,5,25,0,0
C00930,2024-04-09,Outage,My service was cut off without warning. I demand an explanation.,5,6,0,1
C00930,2024-06-02,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,24,0,1
C00932,2022-02-09,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,5,0,1
C00932,2024-11-18,Meter Reading,The technician never showed up. I took a day off work for nothing.,5,26,0,1
C00932,2022-10-24,Meter Reading,Service is generally okay. Had a minor billing discrepancy last month.,3,10,1,0
C00932,2022-03-08,Meter Reading,Service is generally okay. Had a minor billing discrepancy last month.,4,12,0,1
C00932,2024-04-17,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,7,1,0
C00932,2024-08-02,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,22,1,1
C00933,2023-01-23,Meter Reading,Billing seems correct this month. Last month there was a small issue.,1,7,0,0
C00933,2024-02-17,Service Quality,"Outstanding service quality, no issues whatsoever.",1,7,0,1
C00935,2023-04-05,Outage,My service was cut off without warning. I demand an explanation.,1,1,0,1
C00935,2024-03-01,Outage,"Outstanding service quality, no issues whatsoever.",2,2,0,1
C00936,2024-04-03,Service Quality,"Great experience, the technician was professional and efficient.",1,2,0,1
C00938,2024-10-16,Account Management,My service was cut off without warning. I demand an explanation.,1,1,0,1
C00938,2023-02-06,Meter Reading,Account change was processed but took a few extra days.,2,5,0,1
C00940,2024-03-16,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,21,0,1
C00940,2024-02-09,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,13,0,1
C00940,2023-12-23,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,9,0,1
C00940,2023-10-09,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,12,0,0
C00940,2023-06-04,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,4,8,0,1
C00940,2024-05-03,Service Quality,The technician never showed up. I took a day off work for nothing.,4,28,1,0
C00941,2023-12-23,Meter Reading,Had to follow up twice to get my meter reading corrected.,1,0,0,1
C00941,2024-02-06,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,1,4,0,1
C00942,2022-09-05,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,2,6,0,0
C00944,2024-04-05,Billing,My billing issue was resolved within hours. Highly recommend.,2,5,0,1
C00944,2024-01-06,Account Management,"Quick and helpful customer service, thank you!",3,7,0,1
C00945,2023-05-27,Billing,The support person was polite but couldn't fully resolve my issue.,5,27,0,0
C00945,2023-04-04,Technical,Had to follow up twice to get my meter reading corrected.,4,19,1,1
C00945,2024-06-22,Service Quality,Account change was processed but took a few extra days.,4,9,1,1
C00945,2023-11-03,Technical,The support person was polite but couldn't fully resolve my issue.,5,22,1,1
C00945,2023-01-04,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,3,16,0,1
C00945,2023-05-19,Account Management,Technician arrived on time but the fix took longer than expected.,5,17,0,0
C00946,2023-11-09,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,5,7,1,0
C00946,2023-01-11,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,3,25,1,0
C00946,2023-05-13,Service Quality,Nothing special to report. Service has been average.,4,6,0,0
C00946,2024-07-10,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,4,13,0,0
