customer_id,comment,severity
C00857,"Quick and helpful customer service, thank you!",2
C00857,Nothing special to report. Service has been average.,3
C00858,"Outstanding service quality, no issues whatsoever.",1
C00858,"Very happy with the service, everything works great.",3
C00859,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00859,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00859,The technician never showed up. I took a day off work for nothing.,3
C00861,Very pleased with the resolution. Great team.,3
C00862,"Very happy with the service, everything works great.",2
C00862,"Love the online portal, makes managing my account super easy.",3
C00863,Had to follow up twice to get my meter reading corrected.,2
C00863,"Very happy with the service, everything works great.",1
C00864,"Quick and helpful customer service, thank you!",2
C00865,The technician never showed up. I took a day off work for nothing.,3
C00865,Billing errors again! Third month in a row. Completely incompetent.,3
C00865,The technician never showed up. I took a day off work for nothing.,5
C00865,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00866,The technician never showed up. I took a day off work for nothing.,4
C00866,Service interruption was brief. Would like better communication next time.,4
C00866,Billing errors again! Third month in a row. Completely incompetent.,4
C00868,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00868,Unresponsive support and endless hold times. Absolutely awful.,4
C00868,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00868,The technician never showed up. I took a day off work for nothing.,4
C00868,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00868,Unresponsive support and endless hold times. Absolutely awful.,4
C00869,Service is generally okay. Had a minor billing discrepancy last month.,2
C00870,"Great experience, the technician was professional and efficient.",1
C00870,"Very happy with the service, everything works great.",1
C00871,The support team was extremely helpful and resolved my issue quickly.,3
C00871,"Very happy with the service, everything works great.",1
C00872,"Great experience, the technician was professional and efficient.",3
C00873,"Very happy with the service, everything works great.",1
C00873,"Love the online portal, makes managing my account super easy.",3
C00874,The outage was resolved. It would have been nice to get a notification.,2
C00874,Billing seems correct this month. Last month there was a small issue.,2
C00875,Technician arrived on time but the fix took longer than expected.,4
C00875,My outage has been going on for 5 days and no one cares. Disgusting.,4
C00875,The support person was polite but couldn't fully resolve my issue.,3
C00876,My service was cut off without warning. I demand an explanation.,2
C00877,"Outstanding service quality, no issues whatsoever.",3
C00877,Nothing special to report. Service has been average.,1
C00879,No major problems but the website is a bit slow.,1
C00881,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00881,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00881,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00881,Had to follow up twice to get my meter reading corrected.,3
C00881,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00883,The new meter reading service is fantastic.,1
C00883,Account change was processed but took a few extra days.,2
C00884,The support person was polite but couldn't fully resolve my issue.,2
C00885,Billing seems correct this month. Last month there was a small issue.,5
C00885,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00885,The outage was resolved. It would have been nice to get a notification.,4
C00886,My billing issue was resolved within hours. Highly recommend.,2
C00886,Very pleased with the resolution. Great team.,3
C00887,My billing issue was resolved within hours. Highly recommend.,1
C00888,My billing issue was resolved within hours. Highly recommend.,1
C00888,"Great experience, the technician was professional and efficient.",3
C00889,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00889,Unresponsive support and endless hold times. Absolutely awful.,3
C00889,Unresponsive support and endless hold times. Absolutely awful.,3
C00890,Very pleased with the resolution. Great team.,2
C00890,"Quick and helpful customer service, thank you!",1
C00892,The support person was polite but couldn't fully resolve my issue.,3
C00892,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00892,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00892,The technician never showed up. I took a day off work for nothing.,4
C00892,Technician arrived on time but the fix took longer than expected.,4
C00893,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00893,"Love the online portal, makes managing my account super easy.",1
C00895,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3
C00895,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00895,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00897,Service interruption was brief. Would like better communication next time.,3
C00899,"Very happy with the service, everything works great.",1
C00900,Service interruption was brief. Would like better communication next time.,4
C00900,The technician never showed up. I took a day off work for nothing.,5
C00900,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00900,Service interruption was brief. Would like better communication next time.,4
C00900,My service was cut off without warning. I demand an explanation.,5
C00900,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00902,"Excellent response time, I am very satisfied.",2
C00904,The technician never showed up. I took a day off work for nothing.,4
C00904,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00904,The support person was polite but couldn't fully resolve my issue.,4
C00904,The support person was polite but couldn't fully resolve my issue.,4
C00905,"Love the online portal, makes managing my account super easy.",1
C00908,The support team was extremely helpful and resolved my issue quickly.,2
C00908,Nothing special to report. Service has been average.,3
C00909,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00909,My service was cut off without warning. I demand an explanation.,3
C00909,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00910,Account change was processed but took a few extra days.,1
C00911,"Love the online portal, makes managing my account super easy.",2
C00913,The outage was resolved. It would have been nice to get a notification.,4
C00913,Unresponsive support and endless hold times. Absolutely awful.,4
C00913,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00913,Billing errors again! Third month in a row. Completely incompetent.,3
C00914,"Excellent response time, I am very satisfied.",2
C00915,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00915,Nothing special to report. Service has been average.,1
C00916,"Outstanding service quality, no issues whatsoever.",2
C00920,My billing issue was resolved within hours. Highly recommend.,2
C00920,No major problems but the website is a bit slow.,1
C00921,"Very happy with the service, everything works great.",3
C00921,"Quick and helpful customer service, thank you!",1
C00924,"Love the online portal, makes managing my account super easy.",1
C00924,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3
C00925,"Love the online portal, makes managing my account super easy.",2
C00925,The new meter reading service is fantastic.,3
C00926,The outage was resolved. It would have been nice to get a notification.,1
C00928,Account change was processed but took a few extra days.,2
C00928,I am done. Switching to a competitor as soon as possible. Nightmare.,1
C00929,Service is generally okay. Had a minor billing discrepancy last month.,4
C00929,Unresponsive support and endless hold times. Absolutely awful.,5
C00929,No major problems but the website is a bit slow.,5
C00929,Service interruption was brief. Would like better communication next time.,3
C00929,Billing seems correct this month. Last month there was a small issue.,5
C00930,The technician never showed up. I took a day off work for nothing.,3
C00931,"Great experience, the technician was professional and efficient.",3
C00931,The support person was polite but couldn't fully resolve my issue.,3
C00932,The support team was extremely helpful and resolved my issue quickly.,2
C00933,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00933,Billing errors again! Third month in a row. Completely incompetent.,3
C00933,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00934,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00934,Unresponsive support and endless hold times. Absolutely awful.,4
C00934,The technician never showed up. I took a day off work for nothing.,3
C00934,The outage was resolved. It would have been nice to get a notification.,3
C00935,The new meter reading service is fantastic.,1
C00935,This is the worst experience I have ever had. Planning to switch provider immediately.,2
C00936,My service was cut off without warning. I demand an explanation.,4
C00936,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00936,Billing seems correct this month. Last month there was a small issue.,4
C00937,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00937,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00937,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00937,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00938,"Love the online portal, makes managing my account super easy.",3
C00938,My service was cut off without warning. I demand an explanation.,2
C00939,Nothing special to report. Service has been average.,4
C00939,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00939,No major problems but the website is a bit slow.,4
C00939,My service was cut off without warning. I demand an explanation.,5
C00939,Technician arrived on time but the fix took longer than expected.,3
C00940,No major problems but the website is a bit slow.,3
C00940,Billing seems correct this month. Last month there was a small issue.,5
C00940,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00942,Unresponsive support and endless hold times. Absolutely awful.,3
C00942,"Love the online portal, makes managing my account super easy.",2
C00943,Technician arrived on time but the fix took longer than expected.,1
C00943,The new meter reading service is fantastic.,1
C00946,No major problems but the website is a bit slow.,5
C00946,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00946,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00946,My service was cut off without warning. I demand an explanation.,4
C00947,"Outstanding service quality, no issues whatsoever.",1
C00947,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00948,Unresponsive support and endless hold times. Absolutely awful.,3
C00948,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00948,Technician arrived on time but the fix took longer than expected.,4
C00948,Technician arrived on time but the fix took longer than expected.,3
C00949,No major problems but the website is a bit slow.,2
C00949,Billing seems correct this month. Last month there was a small issue.,2
C00951,The outage was resolved. It would have been nice to get a notification.,3
C00952,The technician never showed up. I took a day off work for nothing.,4
C00952,Nothing special to report. Service has been average.,4
C00952,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00952,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00952,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00954,My billing issue was resolved within hours. Highly recommend.,1
C00957,Service is generally okay. Had a minor billing discrepancy last month.,3
C00957,"Outstanding service quality, no issues whatsoever.",3
C00958,Technician arrived on time but the fix took longer than expected.,1
C00959,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00959,Account change was processed but took a few extra days.,3
C00959,Billing errors again! Third month in a row. Completely incompetent.,4
C00959,Billing errors again! Third month in a row. Completely incompetent.,4
C00960,Billing errors again! Third month in a row. Completely incompetent.,3
C00961,"Quick and helpful customer service, thank you!",2
C00961,Account change was processed but took a few extra days.,3
C00962,"Quick and helpful customer service, thank you!",3
C00964,I am done. Switching to a competitor as soon as possible. Nightmare.,2
C00964,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1
C00965,Had to follow up twice to get my meter reading corrected.,3
C00965,The support team was extremely helpful and resolved my issue quickly.,1
C00966,The outage was resolved. It would have been nice to get a notification.,3
C00966,The technician never showed up. I took a day off work for nothing.,5
C00966,My outage has been going on for 5 days and no one cares. Disgusting.,4
C00966,Technician arrived on time but the fix took longer than expected.,3
C00967,"Quick and helpful customer service, thank you!",2
C00968,"Excellent response time, I am very satisfied.",2
C00969,The new meter reading service is fantastic.,3
C00970,Account change was processed but took a few extra days.,3
C00970,"Great experience, the technician was professional and efficient.",2
C00971,Service is generally okay. Had a minor billing discrepancy last month.,1
C00973,Very pleased with the resolution. Great team.,2
C00973,"Very happy with the service, everything works great.",2
C00974,Service interruption was brief. Would like better communication next time.,2
C00975,My service was cut off without warning. I demand an explanation.,1
C00975,Account change was processed but took a few extra days.,3
C00976,Nothing special to report. Service has been average.,2
C00977,"Love the online portal, makes managing my account super easy.",3
C00977,"Great experience, the technician was professional and efficient.",1
C00978,The outage was resolved. It would have been nice to get a notification.,3
C00978,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00978,Technician arrived on time but the fix took longer than expected.,3
C00978,Unresponsive support and endless hold times. Absolutely awful.,3
C00978,Technician arrived on time but the fix took longer than expected.,5
C00979,My billing issue was resolved within hours. Highly recommend.,3
C00979,I am absolutely furious — my bill doubled for no reason and no one can explain it.,2
C00982,The new meter reading service is fantastic.,3
C00983,Billing seems correct this month. Last month there was a small issue.,3
C00983,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00983,Account change was processed but took a few extra days.,4
C00983,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00983,The technician never showed up. I took a day off work for nothing.,5
C00986,The support person was polite but couldn't fully resolve my issue.,3
C00987,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00987,My service was cut off without warning. I demand an explanation.,3
C00987,Technician arrived on time but the fix took longer than expected.,4
C00987,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00989,The technician never showed up. I took a day off work for nothing.,1
C00990,The outage was resolved. It would have been nice to get a notification.,3
C00990,"Great experience, the technician was professional and efficient.",3
C00991,The technician never showed up. I took a day off work for nothing.,1
C00992,Unresponsive support and endless hold times. Absolutely awful.,4
C00992,The support person was polite but couldn't fully resolve my issue.,5
C00992,Service interruption was brief. Would like better communication next time.,3
C00993,The technician never showed up. I took a day off work for nothing.,1
C00994,Service is generally okay. Had a minor billing discrepancy last month.,2
C00995,"Outstanding service quality, no issues whatsoever.",3
C00996,Billing seems correct this month. Last month there was a small issue.,3
C00997,"Outstanding service quality, no issues whatsoever.",2
C00997,I am done. Switching to a competitor as soon as possible. Nightmare.,1
C00998,Service is generally okay. Had a minor billing discrepancy last month.,3
C00998,Nothing special to report. Service has been average.,2
C01000,"Outstanding service quality, no issues whatsoever.",3
C01000,Account change was processed but took a few extra days.,2
