cust_id,date_of_complaint,issue_type,feedback_text,priority_level,days_to_resolve,is_escalated,is_resolved
C00722,2022-09-14,Meter Reading,The support person was polite but couldn't fully resolve my issue.,4,10,0,0
C00722,2023-08-23,Outage,Technician arrived on time but the fix took longer than expected.,4,5,0,0
C00723,2022-11-14,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,5,6,0,0
C00723,2023-04-08,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,5,9,0,0
C00723,2022-02-21,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,28,1,1
C00723,2023-02-12,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,22,0,1
C00723,2022-09-03,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,11,1,0
C00723,2024-08-20,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,11,1,0
C00724,2023-08-18,Account Management,"Love the online portal, makes managing my account super easy.",2,4,0,1
C00724,2024-09-10,Meter Reading,Technician arrived on time but the fix took longer than expected.,3,3,0,0
C00725,2024-06-15,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,21,1,1
C00725,2024-11-21,Outage,Service is generally okay. Had a minor billing discrepancy last month.,5,17,0,1
C00725,2023-11-10,Meter Reading,Nothing special to report. Service has been average.,5,16,0,0
C00726,2024-09-15,Meter Reading,"Excellent response time, I am very satisfied.",1,0,0,1
C00726,2024-12-20,Outage,The support person was polite but couldn't fully resolve my issue.,2,6,0,1
C00728,2024-06-18,Outage,Had to follow up twice to get my meter reading corrected.,3,1,0,1
C00730,2023-12-13,Billing,My service was cut off without warning. I demand an explanation.,5,5,0,1
C00730,2024-05-17,Billing,Had to follow up twice to get my meter reading corrected.,5,12,0,0
C00730,2024-03-01,Technical,Billing errors again! Third month in a row. Completely incompetent.,3,15,0,0
C00730,2022-11-17,Technical,Billing errors again! Third month in a row. Completely incompetent.,5,23,0,0
C00732,2022-03-21,Outage,Nothing special to report. Service has been average.,3,4,0,1
C00732,2024-01-27,Outage,"Great experience, the technician was professional and efficient.",2,1,0,1
C00735,2022-12-07,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,11,0,1
C00735,2022-03-06,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,19,1,0
C00735,2022-06-10,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,29,0,1
C00735,2022-06-12,Billing,Unresponsive support and endless hold times. Absolutely awful.,4,18,1,0
C00735,2023-07-14,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,29,0,1
C00737,2024-06-12,Meter Reading,No major problems but the website is a bit slow.,1,5,0,1
C00737,2023-08-18,Meter Reading,Very pleased with the resolution. Great team.,1,0,0,1
C00738,2023-12-24,Meter Reading,"Quick and helpful customer service, thank you!",2,7,0,1
C00738,2024-09-11,Service Quality,"Great experience, the technician was professional and efficient.",1,4,0,1
C00740,2023-05-07,Technical,The support person was polite but couldn't fully resolve my issue.,4,20,1,1
C00740,2022-12-06,Technical,My service was cut off without warning. I demand an explanation.,4,9,1,0
C00740,2023-01-11,Account Management,Billing seems correct this month. Last month there was a small issue.,3,27,0,1
C00741,2023-03-04,Outage,"Quick and helpful customer service, thank you!",1,5,0,1
C00741,2023-06-26,Outage,The technician never showed up. I took a day off work for nothing.,3,3,0,1
C00742,2022-02-15,Outage,The support team was extremely helpful and resolved my issue quickly.,1,0,1,0
C00742,2022-10-05,Outage,"Very happy with the service, everything works great.",3,2,0,1
C00744,2024-05-06,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",2,7,0,1
C00745,2024-07-26,Outage,Very pleased with the resolution. Great team.,2,4,0,1
C00745,2024-06-28,Outage,"Outstanding service quality, no issues whatsoever.",1,3,0,1
C00746,2023-08-07,Outage,My billing issue was resolved within hours. Highly recommend.,1,4,0,1
C00747,2024-10-25,Account Management,My billing issue was resolved within hours. Highly recommend.,2,0,1,1
C00749,2023-12-16,Meter Reading,The outage was resolved. It would have been nice to get a notification.,2,7,0,1
C00750,2023-12-15,Technical,"Very happy with the service, everything works great.",1,1,0,1
C00750,2022-05-03,Service Quality,The support team was extremely helpful and resolved my issue quickly.,3,3,0,0
C00751,2022-02-20,Account Management,"Outstanding service quality, no issues whatsoever.",3,5,0,1
C00753,2024-01-02,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,3,7,1,1
C00753,2024-10-14,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,5,18,0,0
C00753,2024-02-01,Account Management,The support person was polite but couldn't fully resolve my issue.,3,17,1,1
C00754,2024-08-02,Meter Reading,"Very happy with the service, everything works great.",1,6,0,0
C00756,2023-02-18,Billing,"Very happy with the service, everything works great.",2,7,0,1
C00758,2024-05-05,Outage,Billing seems correct this month. Last month there was a small issue.,2,5,0,1
C00758,2023-03-01,Service Quality,Nothing special to report. Service has been average.,2,0,0,1
C00759,2023-11-25,Billing,Very pleased with the resolution. Great team.,2,7,0,1
C00759,2023-04-10,Account Management,"Quick and helpful customer service, thank you!",3,3,0,1
C00760,2023-09-11,Meter Reading,Had to follow up twice to get my meter reading corrected.,5,6,0,1
C00760,2024-12-01,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,5,7,0,0
C00760,2024-05-09,Account Management,The support person was polite but couldn't fully resolve my issue.,3,17,0,1
C00761,2023-05-04,Technical,The outage was resolved. It would have been nice to get a notification.,3,0,1,1
C00763,2023-09-11,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,20,1,0
C00763,2024-11-27,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,5,11,1,1
C00763,2024-03-24,Billing,Billing errors again! Third month in a row. Completely incompetent.,3,24,1,1
C00763,2023-12-24,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,5,22,1,0
C00765,2023-03-06,Meter Reading,Nothing special to report. Service has been average.,2,6,1,1
C00767,2023-04-15,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,3,22,1,1
C00767,2024-11-03,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,5,0,0
C00767,2022-07-06,Account Management,Nothing special to report. Service has been average.,4,10,0,0
C00767,2022-06-07,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,20,0,0
C00767,2023-07-19,Technical,The outage was resolved. It would have been nice to get a notification.,3,21,0,1
C00768,2024-12-01,Technical,Billing errors again! Third month in a row. Completely incompetent.,1,6,0,1
C00768,2024-08-28,Technical,"Quick and helpful customer service, thank you!",1,2,0,1
C00770,2022-12-07,Outage,Billing errors again! Third month in a row. Completely incompetent.,1,6,0,1
C00771,2024-10-09,Technical,"Very happy with the service, everything works great.",3,0,0,1
C00771,2024-03-07,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,1,7,0,1
C00776,2024-05-26,Meter Reading,Nothing special to report. Service has been average.,1,6,0,0
C00776,2024-09-24,Outage,My billing issue was resolved within hours. Highly recommend.,2,6,0,1
C00777,2024-10-17,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,2,5,0,1
C00778,2023-11-12,Technical,My billing issue was resolved within hours. Highly recommend.,1,7,0,1
C00778,2022-05-26,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,2,2,0,1
C00779,2023-09-20,Outage,"Very happy with the service, everything works great.",2,2,0,1
C00780,2023-10-20,Outage,"Quick and helpful customer service, thank you!",3,5,0,1
C00780,2022-02-08,Technical,My billing issue was resolved within hours. Highly recommend.,2,5,1,0
C00781,2023-09-14,Service Quality,The new meter reading service is fantastic.,3,3,0,1
C00781,2023-02-20,Billing,"Outstanding service quality, no issues whatsoever.",3,4,0,1
C00782,2024-12-06,Billing,The technician never showed up. I took a day off work for nothing.,4,23,0,1
C00782,2022-10-11,Technical,My service was cut off without warning. I demand an explanation.,4,27,0,1
C00782,2023-06-21,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,5,5,0,0
C00783,2023-07-06,Billing,Service is generally okay. Had a minor billing discrepancy last month.,1,2,0,1
C00783,2022-05-01,Outage,Technician arrived on time but the fix took longer than expected.,2,6,0,1
C00784,2023-09-07,Technical,The support team was extremely helpful and resolved my issue quickly.,3,5,0,1
C00786,2023-01-24,Service Quality,Very pleased with the resolution. Great team.,2,4,0,1
C00787,2024-11-19,Account Management,Technician arrived on time but the fix took longer than expected.,5,10,1,0
C00787,2024-01-23,Account Management,Billing seems correct this month. Last month there was a small issue.,5,23,0,1
C00787,2024-02-20,Service Quality,The technician never showed up. I took a day off work for nothing.,3,24,1,1
C00788,2022-02-18,Service Quality,Had to follow up twice to get my meter reading corrected.,4,17,0,0
C00788,2022-04-14,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,26,1,1
C00788,2023-04-21,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,20,0,0
C00788,2022-11-10,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,8,0,1
C00788,2023-09-02,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,3,25,0,0
C00788,2024-06-07,Outage,Unresponsive support and endless hold times. Absolutely awful.,4,22,0,0
C00789,2022-06-08,Technical,Nothing special to report. Service has been average.,1,3,0,1
C00789,2022-10-10,Billing,Very pleased with the resolution. Great team.,2,4,0,0
C00790,2022-03-03,Outage,The new meter reading service is fantastic.,3,1,0,1
C00791,2023-07-09,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,13,1,0
C00791,2023-07-20,Billing,Nothing special to report. Service has been average.,4,6,1,0
C00791,2022-01-11,Technical,Service interruption was brief. Would like better communication next time.,5,10,0,1
C00791,2022-09-06,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,26,0,0
C00791,2023-02-17,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,25,1,0
C00793,2022-07-19,Meter Reading,"Quick and helpful customer service, thank you!",2,4,0,1
C00794,2022-01-25,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,25,0,1
C00794,2022-08-27,Outage,Technician arrived on time but the fix took longer than expected.,3,13,1,0
C00794,2023-12-27,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,4,24,1,0
C00794,2024-10-16,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,29,1,0
C00795,2023-11-07,Account Management,Nothing special to report. Service has been average.,3,2,0,1
C00796,2024-11-14,Billing,The support person was polite but couldn't fully resolve my issue.,1,5,0,1
C00796,2024-09-27,Billing,"Outstanding service quality, no issues whatsoever.",1,7,1,1
C00797,2023-10-26,Service Quality,Technician arrived on time but the fix took longer than expected.,2,4,0,1
C00799,2024-05-04,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,1,4,0,1
C00799,2022-01-15,Outage,Billing errors again! Third month in a row. Completely incompetent.,2,5,0,1
C00801,2024-07-08,Account Management,"Great experience, the technician was professional and efficient.",3,3,0,1
C00801,2024-04-11,Outage,"Very happy with the service, everything works great.",1,2,0,1
C00803,2022-06-20,Technical,Service interruption was brief. Would like better communication next time.,3,5,0,1
C00803,2024-03-25,Meter Reading,My billing issue was resolved within hours. Highly recommend.,1,5,0,1
C00804,2022-09-27,Technical,Service is generally okay. Had a minor billing discrepancy last month.,4,18,1,0
C00804,2023-01-18,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,3,18,0,0
C00804,2023-07-24,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,4,12,1,0
C00805,2024-11-11,Billing,Account change was processed but took a few extra days.,1,7,0,1
C00805,2024-08-16,Billing,Account change was processed but took a few extra days.,1,7,0,1
C00807,2022-12-15,Meter Reading,Nothing special to report. Service has been average.,3,0,0,1
C00808,2024-03-14,Service Quality,Very pleased with the resolution. Great team.,2,3,0,1
C00810,2024-01-18,Technical,Unresponsive support and endless hold times. Absolutely awful.,3,8,1,1
C00810,2023-05-03,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,5,13,1,0
C00810,2023-06-21,Billing,The support person was polite but couldn't fully resolve my issue.,4,7,0,0
C00810,2023-07-25,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,5,11,1,1
C00811,2023-12-28,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,21,0,1
C00811,2024-06-24,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,22,1,0
C00811,2023-11-18,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,19,0,0
C00811,2023-04-04,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,5,16,0,1
C00811,2022-06-22,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,3,23,0,0
C00813,2023-08-07,Technical,The outage was resolved. It would have been nice to get a notification.,2,4,0,1
C00814,2024-02-16,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,2,2,0,0
C00815,2024-09-02,Billing,Nothing special to report. Service has been average.,3,8,0,1
C00815,2024-09-21,Billing,The technician never showed up. I took a day off work for nothing.,5,8,1,0
C00815,2024-08-16,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,5,0,0
C00815,2024-01-15,Meter Reading,The technician never showed up. I took a day off work for nothing.,4,5,0,0
C00815,2024-10-23,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,8,1,0
C00815,2024-05-04,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,19,1,0
C00816,2024-12-27,Billing,Unresponsive support and endless hold times. Absolutely awful.,3,29,0,0
C00816,2023-07-02,Account Management,The outage was resolved. It would have been nice to get a notification.,3,21,0,0
C00816,2023-02-26,Meter Reading,My service was cut off without warning. I demand an explanation.,5,17,1,0
C00816,2022-01-21,Service Quality,The technician never showed up. I took a day off work for nothing.,5,12,0,1
C00816,2022-05-18,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,13,0,0
C00817,2023-08-09,Account Management,My service was cut off without warning. I demand an explanation.,2,1,1,1
C00817,2024-04-01,Account Management,"Great experience, the technician was professional and efficient.",2,0,0,1
C00818,2024-07-03,Meter Reading,The new meter reading service is fantastic.,1,6,0,1
C00818,2024-04-13,Service Quality,My billing issue was resolved within hours. Highly recommend.,2,6,0,1
C00819,2024-03-08,Outage,My service was cut off without warning. I demand an explanation.,3,14,1,0
C00819,2024-10-28,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,5,17,1,0
C00819,2022-11-13,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,3,25,1,1
C00819,2023-06-27,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,3,14,0,1
C00820,2023-09-22,Account Management,My billing issue was resolved within hours. Highly recommend.,2,6,0,0
C00821,2024-12-02,Outage,"Excellent response time, I am very satisfied.",3,3,0,1
C00822,2023-01-28,Technical,My billing issue was resolved within hours. Highly recommend.,1,5,1,1
C00822,2024-08-13,Account Management,Billing errors again! Third month in a row. Completely incompetent.,1,0,0,1
C00823,2022-04-14,Outage,The outage was resolved. It would have been nice to get a notification.,3,7,0,1
C00827,2022-06-13,Technical,Billing seems correct this month. Last month there was a small issue.,3,29,1,0
C00827,2022-09-24,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,26,0,0
C00827,2024-09-16,Account Management,The technician never showed up. I took a day off work for nothing.,4,28,1,0
C00827,2023-03-04,Technical,Had to follow up twice to get my meter reading corrected.,3,9,1,0
C00827,2023-10-24,Technical,The technician never showed up. I took a day off work for nothing.,3,17,1,1
C00827,2023-07-07,Technical,Billing errors again! Third month in a row. Completely incompetent.,5,7,1,1
C00828,2024-05-25,Outage,The technician never showed up. I took a day off work for nothing.,5,18,1,0
C00828,2024-04-19,Outage,The technician never showed up. I took a day off work for nothing.,5,26,1,1
C00828,2024-06-27,Outage,My service was cut off without warning. I demand an explanation.,5,18,1,1
C00828,2024-05-26,Outage,The technician never showed up. I took a day off work for nothing.,5,16,0,0
C00828,2022-02-27,Service Quality,The support person was polite but couldn't fully resolve my issue.,5,7,0,1
C00831,2022-08-08,Account Management,"Love the online portal, makes managing my account super easy.",1,7,0,1
C00831,2022-05-02,Technical,"Quick and helpful customer service, thank you!",3,0,0,1
C00832,2024-02-15,Technical,Had to follow up twice to get my meter reading corrected.,5,18,0,1
C00832,2024-05-15,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,19,0,0
C00832,2024-09-27,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,3,10,0,0
C00832,2024-06-19,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,19,1,1
C00835,2022-07-01,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,5,7,0,1
C00835,2024-02-04,Meter Reading,My service was cut off without warning. I demand an explanation.,4,15,0,0
C00835,2022-07-12,Service Quality,The technician never showed up. I took a day off work for nothing.,3,26,1,0
C00835,2024-02-19,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,10,1,1
C00836,2024-07-16,Technical,The technician never showed up. I took a day off work for nothing.,5,19,1,0
C00836,2023-04-16,Billing,My service was cut off without warning. I demand an explanation.,3,22,0,0
C00836,2022-05-11,Account Management,Unresponsive support and endless hold times. Absolutely awful.,3,19,1,1
C00836,2022-04-27,Service Quality,My service was cut off without warning. I demand an explanation.,3,8,0,1
C00837,2023-02-28,Outage,"Outstanding service quality, no issues whatsoever.",3,4,0,1
C00840,2022-05-25,Technical,The outage was resolved. It would have been nice to get a notification.,2,0,0,1
C00842,2024-06-22,Service Quality,"Great experience, the technician was professional and efficient.",2,6,0,1
C00842,2024-11-23,Technical,Very pleased with the resolution. Great team.,2,2,0,1
C00844,2022-03-11,Meter Reading,Service interruption was brief. Would like better communication next time.,3,3,0,1
C00845,2023-12-28,Technical,Service interruption was brief. Would like better communication next time.,1,6,0,1
C00845,2024-02-24,Billing,My service was cut off without warning. I demand an explanation.,1,7,0,1
C00847,2024-03-04,Outage,Nothing special to report. Service has been average.,5,19,0,0
C00847,2022-09-15,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,5,7,1,1
C00847,2024-03-18,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,4,14,1,1
C00847,2022-03-18,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,3,27,1,1
C00849,2022-03-18,Meter Reading,Service interruption was brief. Would like better communication next time.,1,4,0,1
C00849,2022-08-08,Technical,"Great experience, the technician was professional and efficient.",2,0,0,1
C00850,2023-12-11,Service Quality,Service interruption was brief. Would like better communication next time.,2,2,0,1
C00851,2022-05-14,Technical,My service was cut off without warning. I demand an explanation.,2,6,1,1
C00851,2022-04-06,Outage,"Excellent response time, I am very satisfied.",2,7,0,1
C00854,2023-08-24,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,25,1,1
C00854,2023-12-17,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,4,29,0,0
C00854,2022-10-27,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,14,0,1
C00854,2022-03-21,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,10,1,1
C00854,2022-12-18,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,15,0,0
C00854,2022-10-08,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,22,1,1
C00855,2024-08-11,Billing,The support person was polite but couldn't fully resolve my issue.,3,1,0,1
C00856,2024-11-14,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,4,14,1,0
C00856,2024-11-19,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,4,14,1,0
C00856,2024-12-19,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,5,12,0,1
C00857,2024-04-17,Billing,Billing seems correct this month. Last month there was a small issue.,3,2,1,1
C00858,2023-09-22,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,2,7,0,1
C00859,2023-09-09,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,25,0,1
C00859,2024-08-06,Outage,My service was cut off without warning. I demand an explanation.,3,29,0,0
C00859,2023-01-26,Account Management,Billing errors again! Third month in a row. Completely incompetent.,5,28,1,0
C00859,2022-10-20,Service Quality,Technician arrived on time but the fix took longer than expected.,3,23,0,0
C00860,2024-02-16,Billing,My billing issue was resolved within hours. Highly recommend.,3,3,0,1
C00862,2024-06-27,Technical,Had to follow up twice to get my meter reading corrected.,2,7,0,0
C00862,2024-12-16,Technical,Technician arrived on time but the fix took longer than expected.,1,7,0,1
C00863,2023-01-23,Billing,Service interruption was brief. Would like better communication next time.,2,1,0,1
C00865,2024-05-16,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,2,5,0,1
C00866,2022-01-28,Technical,"Quick and helpful customer service, thank you!",3,7,0,1
C00867,2023-07-18,Meter Reading,Very pleased with the resolution. Great team.,2,0,0,1
C00867,2024-07-28,Account Management,The new meter reading service is fantastic.,1,6,0,1
C00869,2022-05-26,Account Management,Billing seems correct this month. Last month there was a small issue.,2,2,0,1
C00871,2024-11-13,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,4,8,0,1
C00871,2023-07-11,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,5,6,1,1
C00871,2023-12-17,Billing,Service is generally okay. Had a minor billing discrepancy last month.,5,29,1,0
C00871,2023-01-08,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,5,20,1,1
C00871,2022-01-10,Outage,My service was cut off without warning. I demand an explanation.,4,28,1,1
C00872,2023-10-22,Technical,Account change was processed but took a few extra days.,2,3,0,1
C00874,2024-09-17,Meter Reading,"Very happy with the service, everything works great.",3,5,0,1
C00875,2023-04-27,Outage,Billing errors again! Third month in a row. Completely incompetent.,4,10,1,0
C00875,2024-03-14,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,5,24,0,0
C00875,2022-08-01,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,3,10,0,1
C00875,2022-07-26,Outage,The outage was resolved. It would have been nice to get a notification.,5,10,1,1
C00875,2024-09-21,Service Quality,No major problems but the website is a bit slow.,5,20,0,0
C00877,2024-01-03,Billing,Billing errors again! Third month in a row. Completely incompetent.,3,25,0,1
C00877,2023-08-18,Billing,The support person was polite but couldn't fully resolve my issue.,3,21,0,1
C00877,2022-11-08,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,4,29,1,0
C00877,2024-12-28,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,4,24,0,1
C00877,2023-05-08,Technical,The technician never showed up. I took a day off work for nothing.,4,20,0,1
C00878,2024-04-18,Account Management,The support team was extremely helpful and resolved my issue quickly.,1,4,0,1
C00878,2022-09-16,Account Management,Nothing special to report. Service has been average.,1,1,0,1
C00879,2023-11-28,Service Quality,The support person was polite but couldn't fully resolve my issue.,3,3,0,1
C00879,2024-02-18,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,2,2,0,1
C00880,2024-07-05,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,23,0,1
C00880,2024-07-17,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,19,1,0
C00880,2024-04-10,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,22,0,1
C00880,2024-01-08,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,3,7,0,0
C00881,2023-04-03,Technical,Billing seems correct this month. Last month there was a small issue.,3,6,0,1
C00882,2022-07-23,Service Quality,Very pleased with the resolution. Great team.,1,5,0,1
C00882,2022-05-26,Billing,Unresponsive support and endless hold times. Absolutely awful.,3,4,0,1
C00883,2023-10-11,Service Quality,Account change was processed but took a few extra days.,3,17,0,0
C00883,2023-02-21,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,5,14,0,0
C00883,2023-12-23,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,26,0,1
C00883,2024-08-02,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,18,1,0
C00883,2022-11-16,Outage,My service was cut off without warning. I demand an explanation.,5,25,0,0
C00886,2024-05-24,Billing,The support person was polite but couldn't fully resolve my issue.,4,18,0,0
C00886,2024-05-08,Account Management,Billing seems correct this month. Last month there was a small issue.,3,20,0,1
C00886,2024-12-21,Account Management,My service was cut off without warning. I demand an explanation.,3,28,1,1
C00886,2022-12-06,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,20,0,0
C00887,2022-08-11,Billing,Had to follow up twice to get my meter reading corrected.,1,0,0,1
C00887,2023-09-14,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,3,2,0,0
C00888,2024-02-16,Account Management,The outage was resolved. It would have been nice to get a notification.,1,3,1,1
C00889,2023-02-02,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,12,1,1
C00889,2023-05-01,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,13,1,0
C00889,2024-06-28,Outage,Nothing special to report. Service has been average.,4,27,1,1
C00889,2024-10-12,Outage,The technician never showed up. I took a day off work for nothing.,4,22,0,1
C00889,2022-04-16,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,16,0,1
C00889,2023-05-07,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,12,0,0
C00890,2022-05-16,Service Quality,The technician never showed up. I took a day off work for nothing.,5,18,0,0
C00890,2024-03-01,Meter Reading,The support person was polite but couldn't fully resolve my issue.,4,23,1,1
C00890,2024-06-24,Outage,The technician never showed up. I took a day off work for nothing.,5,25,0,0
C00891,2023-06-24,Technical,"Love the online portal, makes managing my account super easy.",2,0,0,1
C00891,2023-12-01,Account Management,Billing errors again! Third month in a row. Completely incompetent.,1,1,0,1
C00892,2024-11-09,Meter Reading,My billing issue was resolved within hours. Highly recommend.,1,1,0,0
C00892,2023-09-14,Outage,"Great experience, the technician was professional and efficient.",2,1,0,1
C00894,2022-11-11,Service Quality,My billing issue was resolved within hours. Highly recommend.,3,5,1,0
C00894,2024-09-09,Outage,Service is generally okay. Had a minor billing discrepancy last month.,1,7,0,1
C00897,2023-01-25,Account Management,The support team was extremely helpful and resolved my issue quickly.,2,6,0,1
C00897,2023-04-25,Meter Reading,"Love the online portal, makes managing my account super easy.",1,5,0,1
C00899,2024-04-13,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,21,1,0
C00899,2024-02-19,Billing,Technician arrived on time but the fix took longer than expected.,5,10,0,0
C00899,2024-12-07,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,4,6,0,0
C00899,2024-02-17,Service Quality,Technician arrived on time but the fix took longer than expected.,3,10,0,0
C00900,2022-06-06,Technical,The support team was extremely helpful and resolved my issue quickly.,2,1,0,1
C00901,2024-09-04,Technical,"Outstanding service quality, no issues whatsoever.",3,4,0,1
C00901,2023-12-11,Billing,The support team was extremely helpful and resolved my issue quickly.,2,4,0,1
C00903,2022-04-25,Account Management,"Very happy with the service, everything works great.",3,2,0,1
C00904,2023-01-20,Account Management,The outage was resolved. It would have been nice to get a notification.,1,0,0,1
C00906,2022-06-03,Meter Reading,"Love the online portal, makes managing my account super easy.",1,2,0,1
C00908,2023-11-07,Technical,The support team was extremely helpful and resolved my issue quickly.,3,7,0,1
C00908,2022-06-12,Account Management,"Outstanding service quality, no issues whatsoever.",3,1,0,1
C00909,2023-07-27,Account Management,The new meter reading service is fantastic.,2,7,0,1
C00909,2022-09-03,Account Management,The support person was polite but couldn't fully resolve my issue.,2,6,0,1
C00910,2023-05-15,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,2,6,0,1
C00912,2022-06-01,Billing,Service is generally okay. Had a minor billing discrepancy last month.,4,25,1,1
C00912,2024-05-05,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,5,24,1,0
